Lab,Compound,Exp,Conc.,Rep,Viability,IL-18,Fold,Dunnett,Reason for,,,,,,
(no.),(no.),,(µg/ml),,(rel %),(pg/µg),increase,(s/ns),repeating,,,,,,
,,,,,,,,,,,,,,,
5,141,3,125,3,122.147,23.073,1.088,,,,,,,,
5,141,3,125,4,164.699,22.886,1.079,,,,,,,,
5,141,3,250,1,85.820,20.520,0.967,ns,,,,,,,
5,141,3,250,2,105.479,24.996,1.178,,,,,,,,
5,141,3,250,3,109.897,22.944,1.082,,,,,,,,
5,141,3,250,4,131.870,18.956,0.894,,,,,,,,
5,141,3,500,1,80.332,22.587,1.065,ns,,,,,,,
5,141,3,500,2,67.464,27.700,1.306,,,,,,,,
5,141,3,500,3,97.643,32.292,1.522,,,,,,,,
5,141,3,500,4,141.308,28.298,1.334,,,,,,,,
5,142,1,16.38,1,81.359,2.840,0.893,ns,,,,,,,
5,142,1,16.38,2,83.846,3.188,1.002,,,,,,,,
5,142,1,16.38,3,114.219,2.298,0.723,,,,,,,,
5,142,1,16.38,4,55.038,3.282,1.032,,,,,,,,
5,142,1,32.75,1,90.873,2.915,0.917,ns,,,,,,,
5,142,1,32.75,2,70.619,2.721,0.856,,,,,,,,
5,142,1,32.75,3,21.131,3.036,0.955,,,,,,,,
5,142,1,32.75,4,10.464,2.926,0.920,,,,,,,,
5,142,1,65.5,1,100.509,3.030,0.953,ns,,,,,,,
5,142,1,65.5,2,105.263,3.291,1.035,,,,,,,,
5,142,1,65.5,3,49.432,2.908,0.914,,,,,,,,
5,142,1,65.5,4,30.947,3.078,0.968,,,,,,,,
5,142,1,131,1,62.109,3.010,0.947,ns,,,,,,,
5,142,1,131,2,77.468,3.039,0.956,,,,,,,,
5,142,1,131,3,77.695,3.407,1.071,,,,,,,,
5,142,1,131,4,48.049,3.085,0.970,,,,,,,,
5,142,2,16.38,1,156.550,2.377,0.938,ns,,,,,,,
5,142,2,16.38,2,156.347,3.358,1.324,,,,,,,,
5,142,2,16.38,3,163.351,3.310,1.306,,,,,,,,
5,142,2,16.38,4,136.067,3.013,1.188,,,,,,,,
5,142,2,32.75,1,161.890,3.538,1.395,ns,,,,,,,
5,142,2,32.75,2,166.520,2.842,1.121,,,,,,,,
5,142,2,32.75,3,171.204,4.940,1.948,,,,,,,,
5,142,2,32.75,4,163.735,3.689,1.455,,,,,,,,
5,142,2,65.5,1,152.267,3.812,1.503,ns,,,,,,,
5,142,2,65.5,2,148.746,3.844,1.516,,,,,,,,
5,142,2,65.5,3,155.064,2.680,1.057,,,,,,,,
5,142,2,65.5,4,149.932,3.220,1.270,,,,,,,,
5,142,2,131,1,125.298,4.710,1.858,ns,,,,,,,
5,142,2,131,2,129.190,3.694,1.457,,,,,,,,
5,142,2,131,3,125.197,5.664,2.234,,,,,,,,
5,142,2,131,4,128.565,4.228,1.667,,,,,,,,
5,142,3,16.38,1,73.488,17.364,0.977,ns,,,,,,,
5,142,3,16.38,2,136.184,18.227,1.026,,,,,,,,
5,142,3,16.38,3,163.462,23.448,1.320,,,,,,,,
5,142,3,16.38,4,145.450,20.582,1.159,,,,,,,,
5,142,3,32.75,1,82.548,21.507,1.211,ns,,,,,,,
5,142,3,32.75,2,136.745,22.378,1.260,,,,,,,,
5,142,3,32.75,3,157.923,23.118,1.301,,,,,,,,
5,142,3,32.75,4,132.618,16.217,0.913,,,,,,,,
5,142,3,65.5,1,91.345,17.719,0.997,ns,,,,,,,
5,142,3,65.5,2,138.107,17.827,1.004,,,,,,,,
5,142,3,65.5,3,136.926,19.110,1.076,,,,,,,,
5,142,3,65.5,4,127.939,18.284,1.029,,,,,,,,
5,142,3,131,1,89.674,23.021,1.296,ns,,,,,,,
5,142,3,131,2,132.361,25.834,1.454,,,,,,,,
5,142,3,131,3,100.747,19.604,1.104,,,,,,,,
5,142,3,131,4,93.786,17.862,1.006,,,,,,,,
5,143,1,3.75,1,109.307,0.810,0.964,ns,,,,,,,
5,143,1,3.75,2,98.364,0.763,0.908,,,,,,,,
5,143,1,3.75,3,102.263,1.009,1.201,,,,,,,,
5,143,1,3.75,4,109.907,1.094,1.302,,,,,,,,
5,143,1,7.5,1,102.002,1.079,1.284,ns,,,,,,,
5,143,1,7.5,2,98.608,1.136,1.352,,,,,,,,
5,143,1,7.5,3,102.771,1.240,1.476,,,,,,,,
5,143,1,7.5,4,111.722,0.571,0.679,,,,,,,,
5,143,1,15,1,105.941,0.907,1.080,ns,,,,,,,
5,143,1,15,2,99.242,1.271,1.513,,,,,,,,
5,143,1,15,3,107.172,1.059,1.260,,,,,,,,
5,143,1,15,4,108.570,0.824,0.981,,,,,,,,
5,143,1,30,1,100.224,0.914,1.088,ns,,,,,,,
5,143,1,30,2,93.264,1.182,1.407,,,,,,,,
5,143,1,30,3,101.149,1.142,1.359,,,,,,,,
5,143,1,30,4,102.789,0.860,1.023,,,,,,,,
5,143,2,3.75,1,104.989,1.203,0.648,ns,,,,,,,
5,143,2,3.75,2,99.127,1.448,0.780,,,,,,,,
5,143,2,3.75,3,130.637,1.562,0.842,,,,,,,,
5,143,2,3.75,4,110.862,1.635,0.881,,,,,,,,
5,143,2,7.5,1,96.317,1.730,0.932,ns,,,,,,,
5,143,2,7.5,2,94.347,1.526,0.822,,,,,,,,
5,143,2,7.5,3,110.696,1.613,0.869,,,,,,,,
5,143,2,7.5,4,119.505,1.351,0.728,,,,,,,,
5,143,2,15,1,96.359,1.267,0.683,ns,,,,,,,
5,143,2,15,2,89.318,1.523,0.821,,,,,,,,
5,143,2,15,3,99.887,1.234,0.665,,,,,,,,
5,143,2,15,4,82.577,1.424,0.767,,,,,,,,
5,143,2,30,1,69.950,0.919,0.495,ns,,,,,,,
5,143,2,30,2,78.009,1.784,0.961,,,,,,,,
5,143,2,30,3,102.028,1.310,0.706,,,,,,,,
5,143,2,30,4,90.811,1.997,1.076,,,,,,,,
5,143,3,3.75,1,5.618,1.189,0.599,ns,,,,,,,
5,143,3,3.75,2,6.024,1.259,0.635,,,,,,,,
5,143,3,3.75,3,57.786,1.094,0.551,,,,,,,,
5,143,3,3.75,4,72.566,1.341,0.676,,,,,,,,
5,143,3,7.5,1,5.953,1.516,0.764,ns,,,,,,,
5,143,3,7.5,2,7.412,1.247,0.629,,,,,,,,
5,143,3,7.5,3,6.648,0.996,0.502,,,,,,,,
5,143,3,7.5,4,9.108,1.957,0.987,,,,,,,,
5,143,3,15,1,54.737,1.521,0.767,ns,,,,,,,
5,143,3,15,2,17.167,1.578,0.795,,,,,,,,
5,143,3,15,3,7.072,1.750,0.882,,,,,,,,
5,143,3,15,4,7.409,1.191,0.600,,,,,,,,
5,143,3,30,1,5.686,0.891,0.449,ns,,,,,,,
5,143,3,30,2,6.354,0.774,0.390,,,,,,,,
5,143,3,30,3,6.575,1.195,0.602,,,,,,,,
5,143,3,30,4,8.757,1.124,0.567,,,,,,,,
5,144,1,8,1,97.325,15.758,1.091,ns,,,,,,,
5,144,1,8,2,127.093,15.823,1.096,,,,,,,,
5,144,1,8,3,91.345,23.890,1.654,,,,,,,,
5,144,1,8,4,68.239,32.702,2.265,,,,,,,,
5,144,1,16,1,124.332,19.070,1.321,ns,,,,,,,
5,144,1,16,2,123.708,15.971,1.106,,,,,,,,
5,144,1,16,3,130.013,16.220,1.123,,,,,,,,
5,144,1,16,4,65.208,16.885,1.169,,,,,,,,
5,144,1,32,1,117.645,17.733,1.228,ns,,,,,,,
5,144,1,32,2,123.197,22.820,1.580,,,,,,,,
5,144,1,32,3,115.447,17.413,1.206,,,,,,,,
5,144,1,32,4,64.465,14.615,1.012,,,,,,,,
5,144,1,64,1,107.733,14.291,0.990,ns,,,,,,,
5,144,1,64,2,87.238,15.442,1.069,,,,,,,,
5,144,1,64,3,105.372,21.891,1.516,,,,,,,,
5,144,1,64,4,76.256,14.108,0.977,,,,,,,,
5,144,2,8,1,98.904,8.630,0.504,ns,,,,,,,
5,144,2,8,2,91.517,6.224,0.364,,,,,,,,
5,144,2,8,3,98.888,14.918,0.872,,,,,,,,
5,144,2,8,4,69.357,12.297,0.719,,,,,,,,
5,144,2,16,1,111.219,5.293,0.309,ns,,,,,,,
5,144,2,16,2,116.840,4.769,0.279,,,,,,,,
5,144,2,16,3,127.291,13.830,0.808,,,,,,,,
5,144,2,16,4,86.754,19.742,1.154,,,,,,,,
5,144,2,32,1,130.416,18.855,1.102,ns,,,,,,,
5,144,2,32,2,146.219,16.110,0.942,,,,,,,,
5,144,2,32,3,137.631,23.892,1.396,,,,,,,,
5,144,2,32,4,115.792,20.412,1.193,,,,,,,,
5,144,2,64,1,82.954,16.273,0.951,ns,,,,,,,
5,144,2,64,2,66.496,15.461,0.904,,,,,,,,
5,144,2,64,3,94.820,14.079,0.823,,,,,,,,
5,144,2,64,4,89.219,16.440,0.961,,,,,,,,
5,144,3,8,1,61.288,16.304,1.068,ns,,,,,,,
5,144,3,8,2,54.307,17.184,1.126,,,,,,,,
5,144,3,8,3,30.112,16.177,1.060,,,,,,,,
5,144,3,8,4,21.553,17.017,1.115,,,,,,,,
5,144,3,16,1,49.221,16.281,1.067,ns,,,,,,,
5,144,3,16,2,47.786,18.219,1.194,,,,,,,,
5,144,3,16,3,40.208,17.218,1.128,,,,,,,,
5,144,3,16,4,18.675,18.415,1.207,,,,,,,,
5,144,3,32,1,150.518,17.602,1.153,ns,,,,,,,
5,144,3,32,2,89.479,19.470,1.276,,,,,,,,
5,144,3,32,3,40.822,19.664,1.288,,,,,,,,
5,144,3,32,4,20.178,18.487,1.211,,,,,,,,
5,144,3,64,1,64.301,16.313,1.069,ns,,,,,,,
5,144,3,64,2,39.512,18.914,1.239,,,,,,,,
5,144,3,64,3,25.821,20.521,1.345,,,,,,,,
5,144,3,64,4,19.470,19.832,1.299,,,,,,,,
5,145,1,125,1,25.484,2.886,1.190,ns,,,,,,,
5,145,1,125,2,66.674,,,,,,,,,,
5,145,1,125,3,58.446,2.468,1.018,,,,,,,,
5,145,1,125,4,40.758,2.361,0.974,,,,,,,,
5,145,1,250,1,38.549,2.813,1.160,ns,,,,,,,
5,145,1,250,2,70.730,2.954,1.219,,,,,,,,
5,145,1,250,3,10.112,3.271,1.349,,,,,,,,
5,145,1,250,4,5.453,3.002,1.238,,,,,,,,
5,145,1,500,1,64.431,2.744,1.132,ns,,,,,,,
5,145,1,500,2,59.604,2.963,1.222,,,,,,,,
5,145,1,500,3,45.452,2.750,1.134,,,,,,,,
5,145,1,500,4,15.444,2.562,1.057,,,,,,,,
5,145,1,1000,1,28.218,2.927,1.207,ns,,,,,,,
5,145,1,1000,2,45.987,2.677,1.104,,,,,,,,
5,145,1,1000,3,41.980,3.520,1.452,,,,,,,,
5,145,1,1000,4,38.454,2.951,1.217,,,,,,,,
5,145,2,125,1,151.090,2.807,1.055,ns,,,,,,,
5,145,2,125,2,138.391,2.524,0.949,,,,,,,,
5,145,2,125,3,182.891,2.397,0.901,,,,,,,,
5,145,2,125,4,5.682,3.100,1.165,,,,,,,,
5,145,2,250,1,26.297,2.931,1.101,ns,,,,,,,
5,145,2,250,2,162.922,2.849,1.071,,,,,,,,
5,145,2,250,3,183.075,3.317,1.247,,,,,,,,
5,145,2,250,4,191.731,3.052,1.147,,,,,,,,
5,145,2,500,1,156.718,3.300,1.241,ns,,,,,,,
5,145,2,500,2,186.140,3.799,1.428,,,,,,,,
5,145,2,500,3,194.127,4.363,1.640,,,,,,,,
5,145,2,500,4,188.686,3.877,1.457,,,,,,,,
5,145,2,1000,1,179.962,4.019,1.511,ns,,,,,,,
5,145,2,1000,2,176.400,3.903,1.467,,,,,,,,
5,145,2,1000,3,191.283,4.341,1.632,,,,,,,,
5,145,2,1000,4,195.131,3.679,1.383,,,,,,,,
5,145,3,125,1,226.285,17.953,0.906,ns,,,,,,,
5,145,3,125,2,296.819,26.637,1.345,,,,,,,,
5,145,3,125,3,203.574,23.623,1.193,,,,,,,,
5,145,3,125,4,240.834,20.143,1.017,,,,,,,,
5,145,3,250,1,195.387,19.604,0.990,ns,,,,,,,
5,145,3,250,2,302.733,24.767,1.250,,,,,,,,
5,145,3,250,3,252.911,23.353,1.179,,,,,,,,
5,145,3,250,4,301.718,22.487,1.135,,,,,,,,
5,145,3,500,1,172.773,21.625,1.092,ns,,,,,,,
5,145,3,500,2,242.989,24.206,1.222,,,,,,,,
5,145,3,500,3,287.826,24.353,1.229,,,,,,,,
5,145,3,500,4,258.731,27.141,1.370,,,,,,,,
5,145,3,1000,1,209.138,20.047,1.012,ns,,,,,,,
5,145,3,1000,2,235.481,21.090,1.065,,,,,,,,
5,145,3,1000,3,259.438,19.466,0.983,,,,,,,,
5,145,3,1000,4,299.492,22.238,1.123,,,,,,,,
6,146,1,5,1,105,6.04,1.05,ns,,,,,,,
6,146,1,5,2,83,4.45,0.78,,,,,,,,
6,146,1,5,3,83,6.63,1.16,,,,,,,,
6,146,1,5,4,78,7.57,1.32,,,,,,,,
6,146,1,2.5,1,90,5.87,1.02,,,,,,,,
6,146,1,2.5,2,75,6.48,1.13,,,,,,,,
6,146,1,2.5,3,76,7.06,1.23,,,,,,,,
6,146,1,2.5,4,76,6.60,1.15,,,,,,,,
6,146,1,1.25,1,94,5.24,0.92,,,,,,,,
6,146,1,1.25,2,82,5.82,1.02,,,,,,,,
6,146,1,1.25,3,77,6.16,1.07,,,,,,,,
6,146,1,1.25,4,83,6.11,1.07,,,,,,,,
6,146,1,0.625,1,91,7.04,1.23,,,,,,,,
6,146,1,0.625,2,89,5.88,1.03,,,,,,,,
6,146,1,0.625,3,84,6.53,1.14,,,,,,,,
6,146,1,0.625,4,88,4.85,0.85,,,,,,,,
6,146,2,5,1,67,7.88,1.31,s,,,,,,,
6,146,2,5,2,68,8.13,1.35,,,,,,,,
6,146,2,5,3,66,8.32,1.39,,,,,,,,
6,146,2,5,4,64,7.51,1.25,,,,,,,,
6,146,2,2.5,1,80,5.38,0.90,,,,,,,,
6,146,2,2.5,2,78,6.51,1.08,,,,,,,,
6,146,2,2.5,3,83,6.00,1.00,,,,,,,,
6,146,2,2.5,4,77,7.03,1.17,,,,,,,,
6,146,2,1.25,1,91,4.08,0.68,,,,,,,,
6,146,2,1.25,2,95,4.10,0.68,,,,,,,,
6,146,2,1.25,3,90,3.55,0.59,,,,,,,,
6,146,2,1.25,4,91,4.40,0.73,,,,,,,,
6,146,2,0.625,1,99,6.38,1.06,,,,,,,,
6,146,2,0.625,2,94,4.89,0.81,,,,,,,,
6,146,2,0.625,3,93,6.05,1.01,,,,,,,,
6,146,2,0.625,4,99,5.74,0.96,,,,,,,,
6,146,3,5,1,58,5.21,0.96,s,,,,,,,
6,146,3,5,2,55,5.07,0.93,,,,,,,,
6,146,3,5,3,54,8.32,1.53,,,,,,,,
6,146,3,5,4,58,9.00,1.65,,,,,,,,
6,146,3,2.5,1,71,6.97,1.28,,,,,,,,
6,146,3,2.5,2,65,7.20,1.32,,,,,,,,
6,146,3,2.5,3,62,7.24,1.33,,,,,,,,
6,146,3,2.5,4,65,9.20,1.69,,,,,,,,
6,146,3,1.25,1,85,4.93,0.91,,,,,,,,
6,146,3,1.25,2,86,6.80,1.25,,,,,,,,
6,146,3,1.25,3,77,5.27,0.97,,,,,,,,
6,146,3,1.25,4,80,7.00,1.29,,,,,,,,
6,146,3,0.625,1,87,5.73,1.05,,,,,,,,
6,146,3,0.625,2,83,7.47,1.37,,,,,,,,
6,146,3,0.625,3,79,6.30,1.16,,,,,,,,
6,146,3,0.625,4,79,6.22,1.14,,,,,,,,
6,147,1,38,1,92,3.82,0.72,ns,,,,,,,
6,147,1,38,2,84,4.55,0.85,,,,,,,,
6,147,1,38,3,87,6.86,1.28,,,,,,,,
6,147,1,38,4,87,7.13,1.34,,,,,,,,
6,147,1,19,1,94,4.34,0.81,,,,,,,,
6,147,1,19,2,90,4.94,0.93,,,,,,,,
6,147,1,19,3,93,5.77,1.08,,,,,,,,
6,147,1,19,4,90,7.77,1.45,,,,,,,,
6,147,1,9.5,1,92,4.83,0.90,,,,,,,,
6,147,1,9.5,2,93,3.79,0.71,,,,,,,,
6,147,1,9.5,3,91,7.06,1.32,,,,,,,,
6,147,1,9.5,4,94,4.57,0.86,,,,,,,,
6,147,1,4.75,1,99,4.41,0.83,,,,,,,,
6,147,1,4.75,2,95,5.21,0.98,,,,,,,,
6,147,1,4.75,3,89,7.52,1.41,,,,,,,,
6,147,1,4.75,4,90,4.38,0.82,,,,,,,,
6,147,2,38,1,82,7.40,0.92,ns,,,,,,,
6,147,2,38,2,80,6.98,0.87,,,,,,,,
6,147,2,38,3,75,6.86,0.85,,,,,,,,
6,147,2,38,4,71,5.70,0.71,,,,,,,,
6,147,2,19,1,88,7.95,0.99,,,,,,,,
6,147,2,19,2,82,9.40,1.17,,,,,,,,
6,147,2,19,3,85,5.65,0.70,,,,,,,,
6,147,2,19,4,77,5.31,0.66,,,,,,,,
6,147,2,9.5,1,86,7.26,0.90,,,,,,,,
6,147,2,9.5,2,82,4.56,0.57,,,,,,,,
6,147,2,9.5,3,77,5.22,0.65,,,,,,,,
6,147,2,9.5,4,75,5.04,0.63,,,,,,,,
6,147,2,4.75,1,94,6.89,0.86,,,,,,,,
6,147,2,4.75,2,92,6.52,0.81,,,,,,,,
6,147,2,4.75,3,90,4.67,0.58,,,,,,,,
6,147,2,4.75,4,91,6.31,0.78,,,,,,,,
6,147,3,38,1,80,6.45,1.02,ns,,,,,,,
6,147,3,38,2,79,5.51,0.88,,,,,,,,
6,147,3,38,3,80,5.63,0.89,,,,,,,,
6,147,3,38,4,76,6.63,1.05,,,,,,,,
6,147,3,19,1,87,5.71,0.91,,,,,,,,
6,147,3,19,2,80,5.57,0.88,,,,,,,,
6,147,3,19,3,82,7.36,1.17,,,,,,,,
6,147,3,19,4,83,6.61,1.05,,,,,,,,
6,147,3,9.5,1,92,7.09,1.12,,,,,,,,
6,147,3,9.5,2,87,5.31,0.84,,,,,,,,
6,147,3,9.5,3,76,5.78,0.92,,,,,,,,
6,147,3,9.5,4,80,5.85,0.93,,,,,,,,
6,147,3,4.75,1,95,7.71,1.22,,,,,,,,
6,147,3,4.75,2,88,7.34,1.17,,,,,,,,
6,147,3,4.75,3,85,8.16,1.30,,,,,,,,
6,147,3,4.75,4,88,5.76,0.91,,,,,,,,
6,148,1,50,1,44,5.04,0.79,ns,,,,,,,
6,148,1,50,2,52,4.53,0.71,,,,,,,,
6,148,1,50,3,52,5.18,0.81,,,,,,,,
6,148,1,50,4,56,6.42,1.00,,,,,,,,
6,148,1,25,1,51,5.26,0.82,,,,,,,,
6,148,1,25,2,54,4.78,0.75,,,,,,,,
6,148,1,25,3,56,5.81,0.91,,,,,,,,
6,148,1,25,4,67,5.81,0.91,,,,,,,,
6,148,1,12.5,1,65,4.82,0.75,,,,,,,,
6,148,1,12.5,2,59,6.36,0.99,,,,,,,,
6,148,1,12.5,3,60,6.40,1.00,,,,,,,,
6,148,1,12.5,4,79,4.88,0.76,,,,,,,,
6,148,1,6.25,1,66,6.00,0.94,,,,,,,,
6,148,1,6.25,2,69,7.11,1.11,,,,,,,,
6,148,1,6.25,3,71,6.25,0.98,,,,,,,,
6,148,1,6.25,4,80,4.77,0.75,,,,,,,,
6,148,2,50,1,64,4.99,0.96,ns,,,,,,,
6,148,2,50,2,61,4.14,0.80,,,,,,,,
6,148,2,50,3,62,6.19,1.19,,,,,,,,
6,148,2,50,4,62,5.85,1.12,,,,,,,,
6,148,2,25,1,79,6.55,1.26,,,,,,,,
6,148,2,25,2,78,5.70,1.10,,,,,,,,
6,148,2,25,3,77,4.28,0.82,,,,,,,,
6,148,2,25,4,76,4.55,0.88,,,,,,,,
6,148,2,12.5,1,81,4.16,0.80,,,,,,,,
6,148,2,12.5,2,80,4.67,0.90,,,,,,,,
6,148,2,12.5,3,81,5.14,0.99,,,,,,,,
6,148,2,12.5,4,78,5.21,1.00,,,,,,,,
6,148,2,6.25,1,96,4.75,0.91,,,,,,,,
6,148,2,6.25,2,89,4.56,0.88,,,,,,,,
6,148,2,6.25,3,86,4.30,0.83,,,,,,,,
6,148,2,6.25,4,88,5.57,1.07,,,,,,,,
6,148,3,50,1,52,5.30,0.80,ns,,,,,,,
6,148,3,50,2,52,5.80,0.88,,,,,,,,
6,148,3,50,3,56,8.33,1.26,,,,,,,,
6,148,3,50,4,55,9.54,1.44,,,,,,,,
6,148,3,25,1,65,5.65,0.85,,,,,,,,
6,148,3,25,2,70,5.46,0.82,,,,,,,,
6,148,3,25,3,68,7.25,1.10,,,,,,,,
6,148,3,25,4,66,8.48,1.28,,,,,,,,
6,148,3,12.5,1,70,5.57,0.84,,,,,,,,
6,148,3,12.5,2,70,5.57,0.84,,,,,,,,
6,148,3,12.5,3,73,6.70,1.01,,,,,,,,
6,148,3,12.5,4,78,7.62,1.15,,,,,,,,
6,148,3,6.25,1,74,5.95,0.90,,,,,,,,
6,148,3,6.25,2,78,11.17,1.69,,,,,,,,
6,148,3,6.25,3,80,7.09,1.07,,,,,,,,
6,148,3,6.25,4,85,8.35,1.26,,,,,,,,
6,149,1,5,1,112,5.35,0.65,ns,,,,,,,
6,149,1,5,2,113,7.79,0.95,,,,,,,,
6,149,1,5,3,114,6.51,0.80,,,,,,,,
6,149,1,5,4,105,6.65,0.81,,,,,,,,
6,149,1,2.5,1,113,6.00,0.73,,,,,,,,
6,149,1,2.5,2,105,7.71,0.94,,,,,,,,
6,149,1,2.5,3,107,6.89,0.84,,,,,,,,
6,149,1,2.5,4,108,5.16,0.63,,,,,,,,
6,149,1,1.25,1,118,4.85,0.59,,,,,,,,
6,149,1,1.25,2,108,9.91,1.21,,,,,,,,
6,149,1,1.25,3,106,6.48,0.79,,,,,,,,
6,149,1,1.25,4,107,6.93,0.85,,,,,,,,
6,149,1,0.625,1,111,7.51,0.92,,,,,,,,
6,149,1,0.625,2,104,8.76,1.07,,,,,,,,
6,149,1,0.625,3,98,7.11,0.87,,,,,,,,
6,149,1,0.625,4,101,7.61,0.93,,,,,,,,
6,149,2,5,1,47,5.15,0.66,ns,,,,,,,
6,149,2,5,2,50,7.93,1.01,,,,,,,,
6,149,2,5,3,44,8.01,1.02,,,,,,,,
6,149,2,5,4,41,5.70,0.73,,,,,,,,
6,149,2,2.5,1,66,5.37,0.68,,,,,,,,
6,149,2,2.5,2,65,8.67,1.11,,,,,,,,
6,149,2,2.5,3,67,8.91,1.14,,,,,,,,
6,149,2,2.5,4,55,7.17,0.92,,,,,,,,
6,149,2,1.25,1,77,5.43,0.69,,,,,,,,
6,149,2,1.25,2,75,8.34,1.06,,,,,,,,
6,149,2,1.25,3,81,7.29,0.93,,,,,,,,
6,149,2,1.25,4,76,7.20,0.92,,,,,,,,
6,149,2,0.625,1,98,5.48,0.70,,,,,,,,
6,149,2,0.625,2,97,6.74,0.86,,,,,,,,
6,149,2,0.625,3,100,8.07,1.03,,,,,,,,
6,149,2,0.625,4,98,6.01,0.77,,,,,,,,
6,149,3,5,1,82,5.93,0.80,ns,,,,,,,
6,149,3,5,2,79,6.21,0.84,,,,,,,,
6,149,3,5,3,79,6.46,0.88,,,,,,,,
6,149,3,5,4,75,6.96,0.94,,,,,,,,
6,149,3,2.5,1,76,7.00,0.95,,,,,,,,
6,149,3,2.5,2,78,5.83,0.79,,,,,,,,
6,149,3,2.5,3,73,6.54,0.89,,,,,,,,
6,149,3,2.5,4,69,6.49,0.88,,,,,,,,
6,149,3,1.25,1,119,6.39,0.87,,,,,,,,
6,149,3,1.25,2,79,8.16,1.11,,,,,,,,
6,149,3,1.25,3,75,5.86,0.79,,,,,,,,
6,149,3,1.25,4,76,6.76,0.92,,,,,,,,
6,149,3,0.625,1,113,7.58,1.03,,,,,,,,
6,149,3,0.625,2,86,9.54,1.29,,,,,,,,
6,149,3,0.625,3,80,6.19,0.84,,,,,,,,
6,149,3,0.625,4,80,7.32,0.99,,,,,,,,
6,150,1,300,1,99,8.51,0.76,ns,,,,,,,
6,150,1,300,2,98,9.87,0.88,,,,,,,,
6,150,1,300,3,96,8.84,0.79,,,,,,,,
6,150,1,300,4,99,9.32,0.83,,,,,,,,
6,150,1,150,1,91,8.27,0.74,,,,,,,,
6,150,1,150,2,91,12.37,1.10,,,,,,,,
6,150,1,150,3,90,8.95,0.80,,,,,,,,
6,150,1,150,4,87,9.53,0.85,,,,,,,,
6,150,1,75,1,98,8.24,0.74,,,,,,,,
6,150,1,75,2,96,11.75,1.05,,,,,,,,
6,150,1,75,3,98,12.59,1.12,,,,,,,,
6,150,1,75,4,95,9.30,0.83,,,,,,,,
6,150,1,37.5,1,93,11.68,1.04,,,,,,,,
6,150,1,37.5,2,91,8.75,0.78,,,,,,,,
6,150,1,37.5,3,93,8.57,0.76,,,,,,,,
6,150,1,37.5,4,88,10.65,0.95,,,,,,,,
6,150,2,300,1,105,11.60,1.22,ns,,,,,,,
6,150,2,300,2,97,8.92,0.94,,,,,,,,
6,150,2,300,3,101,13.47,1.42,,,,,,,,
6,150,2,300,4,104,9.22,0.97,,,,,,,,
6,150,2,150,1,100,10.43,1.10,,,,,,,,
6,150,2,150,2,101,8.88,0.93,,,,,,,,
6,150,2,150,3,97,9.73,1.02,,,,,,,,
6,150,2,150,4,98,7.85,0.83,,,,,,,,
6,150,2,75,1,106,8.67,0.91,,,,,,,,
6,150,2,75,2,97,13.77,1.45,,,,,,,,
6,150,2,75,3,104,9.87,1.04,,,,,,,,
6,150,2,75,4,102,12.72,1.34,,,,,,,,
6,150,2,37.5,1,107,7.96,0.84,,,,,,,,
6,150,2,37.5,2,105,8.54,0.90,,,,,,,,
6,150,2,37.5,3,100,10.58,1.11,,,,,,,,
6,150,2,37.5,4,96,13.05,1.37,,,,,,,,
6,150,3,300,1,68,8.61,0.83,ns,,,,,,,
6,150,3,300,2,69,7.87,0.76,,,,,,,,
6,150,3,300,3,70,12.69,1.22,,,,,,,,
6,150,3,300,4,69,13.66,1.31,,,,,,,,
6,150,3,150,1,79,7.89,0.76,,,,,,,,
6,150,3,150,2,77,9.09,0.87,,,,,,,,
6,150,3,150,3,78,12.15,1.17,,,,,,,,
6,150,3,150,4,76,11.03,1.06,,,,,,,,
6,150,3,75,1,87,9.93,0.95,,,,,,,,
6,150,3,75,2,87,11.03,1.06,,,,,,,,
6,150,3,75,3,88,7.33,0.70,,,,,,,,
6,150,3,75,4,84,7.64,0.73,,,,,,,,
6,150,3,37.5,1,99,11.41,1.10,,,,,,,,
6,150,3,37.5,2,97,12.42,1.19,,,,,,,,
6,150,3,37.5,3,99,8.29,0.80,,,,,,,,
6,150,3,37.5,4,83,13.61,1.31,,,,,,,,
6,151,1,40,1,143,7.97,0.87,x,,,,,,,
6,151,1,40,2,133,7.65,0.83,,,,,,,,
6,151,1,40,3,268,6.93,0.75,,,,,,,,
6,151,1,40,4,135,6.85,0.75,,,,,,,,
6,151,1,20,1,148,7.50,0.82,,,,,,,,
6,151,1,20,2,135,7.52,0.82,,,,,,,,
6,151,1,20,3,130,7.74,0.84,,,,,,,,
6,151,1,20,4,132,7.33,0.80,,,,,,,,
6,151,1,10,1,150,7.71,0.84,,,,,,,,
6,151,1,10,2,132,7.39,0.80,,,,,,,,
6,151,1,10,3,127,8.28,0.90,,,,,,,,
6,151,1,10,4,138,6.87,0.75,,,,,,,,
6,151,1,5,1,112,8.15,0.89,,,,,,,,
6,151,1,5,2,108,7.44,0.81,,,,,,,,
6,151,1,5,3,102,7.17,0.78,,,,,,,,
6,151,1,5,4,107,7.12,0.77,,,,,,,,
6,151,2,40,1,105,6.93,0.95,ns,,,,,,,
6,151,2,40,2,101,6.85,0.93,,,,,,,,
6,151,2,40,3,102,7.34,1.00,,,,,,,,
6,151,2,40,4,103,6.51,0.89,,,,,,,,
