year,infant_mortality,life_expectancy,fertility,population,continent
1971,93.7,59.67,6.01,6248831,Americas
1971,159.6,52.88,5.85,35561087,Africa
1971,104.9,57.85,6.11,3765252,Americas
1971,NA,41.52,5.68,284915,Africa
1971,126.2,43.47,6.64,1854395,Africa
1971,NA,70.71,2.12,1373336,Europe
1971,142.5,42.14,7.02,29246170,Africa
1971,42.9,59.96,4.4,531601,Oceania
1971,12.6,70.22,1.7,4623389,Europe
1971,14.4,72.27,2.41,51273975,Europe
1971,NA,60.52,4.98,114311,Oceania
1971,NA,46.35,5.14,601734,Africa
1971,123.8,44.36,6.14,460193,Africa
1971,NA,67.54,2.59,4749544,Asia
1971,21.4,70.94,1.92,78584779,Europe
1971,119.5,50.39,6.94,8827273,Africa
1971,31.9,71.53,2.36,8819206,Europe
1971,NA,65.01,3.25,47190,Americas
1971,NA,64.97,4.56,94180,Americas
1971,115.2,54.27,6.22,5577824,Americas
1971,193.2,38.2,6.22,4259102,Africa
1971,NA,45.71,6.49,724863,Africa
1971,55.2,60.92,5.02,703811,Americas
1971,160.1,47.45,5.69,4793157,Americas
1971,98.7,55.37,7.2,2766444,Americas
1971,NA,72.25,3.33,4005761,Asia
1971,38.5,69.19,2.05,10381705,Europe
1971,12.3,73.75,2.95,207050,Europe
1971,140.6,49.35,5.41,566605402,Asia
1971,109.9,53.4,5.41,117921994,Asia
1971,126,53.28,6.36,29281130,Asia
1971,78.1,57.21,7.31,10255904,Asia
1971,18.5,72.5,3.81,2984044,Europe
1971,NA,71.13,3.81,2936668,Asia
1971,28.2,71.87,2.43,53891946,Europe
1971,43.3,71.06,5.31,1900243,Americas
1971,12.6,72.87,2.11,105142875,Asia
1971,62.9,61.87,7.88,1739903,Asia
1971,68.2,63.6,3.49,13325342,Asia
1971,89.3,54.45,8.05,11657479,Africa
1971,94.8,50.21,5.67,52020,Oceania
1971,37.3,62.02,4.41,32087884,Asia
1971,50.6,69.46,7.12,807900,Asia
1971,91.8,60.61,4.82,3035474,Asia
1971,139.6,44.91,5.98,2759634,Asia
1971,NA,70.66,1.94,2385561,Europe
1971,47.6,65.75,4.84,2353569,Asia
1971,128.7,49.96,5.81,1053524,Africa
1971,187.8,40.75,6.74,1457714,Africa
1971,90.9,60.11,7.9,2208125,Africa
1971,18.9,72.1,2.3,3170887,Europe
1971,18.1,69.35,1.87,342224,Europe
1971,NA,69.56,1.98,253881,Asia
1971,NA,67.08,2.93,1739525,Europe
1971,94.2,48.36,7.33,6760352,Africa
1971,204.8,42.09,7.35,4728693,Africa
1971,41.7,65.51,4.74,11182078,Asia
1971,167.1,48.25,7.2,119315,Asia
1971,193.5,35.27,6.91,6044532,Africa
1971,23.6,71.9,1.96,304546,Europe
1971,107.5,50.25,6.77,1182945,Africa
1971,59.4,63.27,3.74,839600,Africa
1971,75.1,62.25,6.64,53719547,Americas
1971,NA,60.89,6.93,62107,Oceania
1971,49.7,65.48,2.56,3645515,Europe
1971,NA,57.08,7.55,1317049,Asia
1971,NA,70.48,2.66,522783,Europe
1971,118.8,54.77,6.59,16389949,Africa
1971,181.2,44.58,6.59,9468836,Africa
1971,62.8,53.36,6.52,804309,Africa
1971,174.6,44.91,5.96,12232454,Asia
1971,12.2,73.81,2.36,13104216,Europe
1971,NA,62.95,5.26,109269,Oceania
1971,16.5,71.8,3.02,2871810,Oceania
1971,114,60.01,6.86,2472656,Americas
1971,139.1,38.45,7.46,4623121,Africa
1971,164.1,46.56,6.52,57453734,Africa
1971,12.7,74.3,2.49,3904750,Europe
1971,143.9,54.14,7.35,748971,Asia
1971,138.3,54.6,6.6,59690467,Asia
1971,49.5,67.18,5.06,1563113,Americas
1971,97.1,46.97,6.14,2503074,Oceania
1971,57.4,69.49,5.59,2535355,Americas
1971,100.9,56.2,6.19,13704333,Americas
1971,54.9,62.54,6.15,36851055,Asia
1971,30.6,69.76,2.23,33068997,Europe
1971,51.8,66.91,2.94,8717871,Europe
1971,NA,71.66,3.07,2745952,Americas
1971,47.5,68.49,6.87,119246,Asia
1971,53.4,68.73,2.65,20783864,Europe
1971,34.1,69.02,2.02,130808492,Europe
1971,131.5,45.71,8.25,3868345,Africa
1971,52.6,63.04,5.95,105389,Americas
1971,59.6,65.16,5.83,91440,Americas
1971,NA,57.92,7.12,145437,Oceania
1971,NA,56.82,7.29,6096106,Asia
1971,119.8,40.18,7.37,4348499,Africa
1971,NA,68.7,2.37,8187994,Europe
1971,51.4,65.11,5.63,53706,Africa
1971,188,44.28,6.75,2558395,Africa
1971,21,67.75,3.01,2112873,Asia
1971,NA,69.99,2.5,4568274,Europe
1971,NA,69.47,2.26,1681426,Europe
1971,71.4,56.91,7.04,166214,Oceania
1971,NA,53.11,5.54,23106806,Africa
1971,24,71.79,2.87,34305591,Europe
1971,52.7,65.15,4.21,12749209,Asia
1971,94,54.68,6.9,10568788,Africa
1971,NA,65,5.5,372619,Americas
1971,116.6,49.4,6.88,458717,Africa
1971,10.9,74.58,1.96,8090044,Europe
1971,14.3,73.3,2.02,6221634,Europe
1971,71.7,60.08,7.57,6599366,Asia
1971,NA,61.9,6.87,3013956,Asia
1971,125.8,50.03,6.77,14045757,Africa
1971,68.7,60.33,5.4,37964925,Asia
1971,NA,45.8,5.75,618508,Asia
1971,130,48.36,7.14,2185661,Africa
1971,37.4,64.88,5.76,85520,Oceania
1971,43.1,65.91,3.48,956364,Americas
1971,116.4,54.16,6.29,5172692,Africa
1971,122.8,55.27,5.48,35608079,Asia
1971,NA,59.46,6.25,2252386,Asia
1971,113.2,50.99,7.11,9720365,Africa
1971,27.9,70.81,2.06,47433807,Europe
1971,65.1,61.78,6.51,275160,Asia
1971,17.7,72.2,2.18,55785325,Europe
1971,19.1,71.24,2.27,211357912,Americas
1971,47.9,68.94,2.94,2818269,Americas
1971,NA,63.86,6.42,12361237,Asia
1971,74.6,52.21,6.2,88023,Oceania
1971,46.8,66.27,5.22,11937803,Americas
1971,NA,58.73,7.8,1144297,Asia
1971,55.5,58.17,6.42,44485910,Asia
1971,212.5,42.4,7.59,6262934,Asia
1971,106.7,54.51,7.44,4331002,Africa
1971,71.6,57.63,7.42,5385342,Africa
1972,71,68.53,4.81,2253842,Europe
1972,140.6,53.38,7.59,15377095,Africa
1972,NA,42.62,7.23,6587647,Africa
1972,NA,67.94,3.33,67205,Americas
1972,58,67.64,3.15,24782950,Americas
1972,NA,72.02,3.03,2643464,Asia
1972,NA,69.85,2.69,59849,Americas
1972,16.8,71.9,2.74,13364238,Oceania
1972,24.1,70.59,2.09,7573660,Europe
1972,NA,65.93,4.35,5393176,Asia
1972,26.8,65.08,3.47,177844,Americas
1972,48.1,64.67,6.09,229588,Asia
1972,148.2,45.52,6.93,67578486,Asia
1972,37.3,67.09,2.79,241441,Americas
1972,NA,72.26,2.25,9181643,Europe
1972,18.7,71.35,2.05,9715673,Europe
1972,65.4,66.66,6.28,127148,Americas
1972,152.5,45.16,6.82,3039300,Africa
1972,171.2,44.2,6.68,312712,Asia
1972,138,48.34,6.5,4698090,Americas
1972,NA,70.84,2.68,3838002,Europe
1972,79.1,55.54,6.58,739754,Africa
1972,97.4,60.56,4.78,100844391,Americas
1972,NA,68.19,5.76,141836,Asia
1972,31.6,70.96,2.16,8596962,Europe
1972,147.1,41.25,6.7,5825171,Africa
1972,146.2,43.1,7.35,3547335,Africa
1972,NA,39.73,6.17,7331162,Asia
1972,118.2,50.22,6.29,7134374,Africa
1972,16.7,72.81,1.97,22141998,Americas
1972,96.5,55.57,6.89,273788,Africa
1972,132.1,45.04,5.95,1900702,Africa
1972,131.8,46.91,6.64,3816299,Africa
1972,65.7,62.98,3.68,9916558,Americas
1972,73.3,61.36,4.92,849787991,Asia
1972,65.9,63.64,5.15,23146803,Americas
1972,145.1,49.63,7.06,237797,Africa
1972,145.9,49.05,6.27,21120996,Africa
1972,84.4,53.42,6.3,1419305,Africa
1972,52.5,68.4,4.49,1947048,Americas
1972,151.3,47.15,7.94,5747633,Africa
1972,NA,69.14,1.98,4453985,Europe
1972,30.9,70.82,3.65,9025299,Americas
1972,NA,73.23,2.49,628e3,Asia
1972,NA,70.49,2.15,9882993,Europe
1972,12.5,73.59,2.03,4989146,Europe
1972,NA,53.2,6.84,179212,Africa
1972,81.6,62.09,5.78,4759935,Americas
1972,91.2,60.16,5.87,6428707,Americas
1972,156.8,53.31,5.76,36302154,Africa
1972,102.9,58.07,6.01,3862132,Americas
1972,NA,41.87,5.68,274906,Africa
1972,124.8,43.92,6.63,1905406,Africa
1972,NA,70.48,2.13,1386099,Europe
1972,142.5,41.98,7.06,30135007,Africa
1972,42.7,60.29,4.28,542811,Oceania
1972,12,70.91,1.59,4644847,Europe
1972,13.7,72.52,2.33,51741044,Europe
1972,NA,60.84,4.89,118279,Oceania
1972,NA,47.13,5.21,613129,Africa
1972,121.5,45.42,6.19,474538,Africa
1972,NA,67.85,2.58,4791480,Asia
1972,20.6,71.16,1.8,78700104,Europe
1972,118.2,50.7,6.92,9083575,Africa
1972,30.8,71.85,2.35,8856097,Europe
1972,NA,64.84,2.77,48073,Americas
1972,NA,65.29,4.54,93937,Americas
1972,112.1,55,6.21,5737720,Americas
1972,191.1,38.57,6.25,4293208,Africa
1972,NA,45.91,6.81,738117,Africa
1972,55,61.08,4.97,712188,Americas
1972,156.6,47.81,5.64,4876558,Americas
1972,95.2,56.07,7.11,2845260,Americas
1972,NA,72.58,3.24,4068406,Asia
1972,38.4,69.82,2.07,10417419,Europe
1972,11.8,74.66,2.88,209868,Europe
1972,138.3,50.08,5.32,579800632,Asia
1972,106.7,54.09,5.34,121059511,Asia
1972,120.7,54.24,6.29,30073845,Asia
1972,74.9,57.77,7.23,10599846,Asia
1972,18.3,71.86,3.79,3027538,Europe
1972,NA,71.33,3.8,3033919,Asia
1972,26.5,72.15,2.38,54262086,Europe
1972,41.8,71.39,5.11,1929556,Americas
1972,11.9,73.39,2.11,106616535,Asia
1972,60.2,62.59,7.82,1811870,Asia
1972,66.9,63.89,3.44,13540301,Asia
1972,87.3,55.08,8.01,12083165,Africa
1972,92.6,50.61,5.35,52823,Oceania
1972,33.3,62.73,4.27,32759447,Asia
1972,47.9,69.97,6.98,866747,Asia
1972,90.8,60.88,4.72,3103694,Asia
1972,138.2,45.16,5.99,2837967,Asia
1972,NA,70.35,1.96,2405212,Europe
1972,47.2,65.98,4.73,2416743,Asia
1972,125.4,50.31,5.8,1075281,Africa
1972,184.4,41.43,6.78,1497356,Africa
1972,86,61.16,7.93,2306668,Africa
1972,18.4,71.34,2.29,3204466,Europe
1972,17.1,70.59,1.78,345108,Europe
1972,NA,69.91,1.82,254282,Asia
1972,NA,67.48,2.88,1754954,Europe
1972,95.3,48.94,7.32,6952383,Africa
1972,200.6,42.55,7.39,4859569,Africa
1972,39.8,65.93,4.6,11460080,Asia
1972,159.7,49.12,7.16,123372,Asia
1972,191.1,36.04,6.92,6147459,Africa
1972,22.3,72.2,1.98,304850,Europe
1972,107,50.73,6.76,1217912,Africa
1972,58.7,63.45,3.58,852397,Africa
1972,72.7,62.75,6.53,55480125,Americas
1972,NA,61.3,6.89,62298,Oceania
1972,48.5,65.55,2.54,3697153,Europe
1972,NA,57.49,7.5,1356669,Asia
1972,NA,70.99,2.63,529209,Europe
1972,116.8,55.19,6.49,16740525,Africa
1972,180.5,45.21,6.58,9679753,Africa
1972,62.9,53.91,6.57,829806,Africa
1972,170.9,45.41,5.95,12487785,Asia
1972,11.7,73.72,2.15,13239283,Europe
1972,NA,63.46,5.17,114093,Oceania
1972,16.2,71.92,2.9,2930469,Oceania
1972,111.2,60.8,6.81,2549779,Americas
1972,140.4,38.69,7.5,4753054,Africa
1972,159.2,47.16,6.58,58829319,Africa
1972,12.2,74.46,2.38,3932945,Europe
1972,136.1,55.07,7.41,776379,Asia
1972,135.7,55.12,6.61,61341255,Asia
1972,47.4,67.72,4.94,1607835,Americas
1972,94.4,47.63,6.11,2576093,Oceania
1972,56.8,69.78,5.46,2596741,Americas
1972,98.3,57.04,6.07,14072476,Americas
1972,54.7,62.77,6.04,37925400,Asia
1972,28.8,70.95,2.23,33328713,Europe
1972,47.6,69.23,2.88,8806016,Europe
1972,NA,71.98,3.01,2787351,Americas
1972,44.8,69.03,6.79,130377,Asia
1972,50.1,69.06,2.53,21011826,Europe
1972,32.9,68.92,2.03,131517584,Europe
1972,134.1,45.81,8.28,3983707,Africa
1972,47.9,63.63,5.81,106458,Americas
1972,60.3,65.43,5.63,92465,Americas
1972,NA,58.5,7.04,147323,Oceania
1972,110.3,58.04,7.3,6382106,Asia
1972,117.5,40.94,7.41,4485342,Africa
1972,NA,69.03,2.37,8260626,Europe
1972,48.6,65.59,5.47,55128,Africa
1972,185.2,45.39,6.8,2605837,Africa
1972,19.6,68.12,2.84,2152603,Asia
1972,NA,70.46,2.5,4608266,Europe
1972,NA,69.66,2.24,1694979,Europe
1972,66.8,57.52,7.15,172599,Oceania
1972,NA,53.44,5.48,23736489,Africa
1972,22.6,73,2.86,34701025,Europe
1972,51.9,65.56,4.08,13003394,Asia
1972,93.4,55.06,6.91,10918137,Africa
1972,NA,65.32,5.34,371318,Americas
1972,113.4,50.03,6.87,472337,Africa
1972,10.4,74.68,1.91,8121560,Europe
1972,13.6,73.82,1.92,6270112,Europe
1972,68.2,60.82,7.56,6828765,Asia
1972,116,62.23,6.81,3112041,Asia
1972,124,50.55,6.76,14506496,Africa
1972,65.8,60.82,5.18,39061999,Asia
1972,NA,45.51,5.54,636100,Asia
1972,127.2,49,7.18,2247575,Africa
1972,35.3,65.17,5.62,86349,Oceania
1972,42.2,66.11,3.43,968742,Americas
1972,110.9,55.37,6.16,5287548,Africa
1972,119.3,55.96,5.38,36475356,Asia
1972,NA,59.74,6.18,2318070,Asia
1972,113.7,51.17,7.11,9988321,Africa
1972,27,70.57,2.06,47783013,Europe
1972,59.6,62.45,6.4,324069,Asia
1972,17.2,71.98,2.07,55927492,Europe
1972,18.3,71.34,2.01,213219515,Americas
1972,47.8,69.01,2.97,2821437,Americas
1972,NA,64.14,6.34,12762439,Asia
1972,71.9,52.77,6.13,90824,Oceania
1972,45.5,66.72,5.05,12286434,Americas
1972,NA,59.48,7.75,1180273,Asia
1972,54.7,58,6.35,45549487,Asia
1972,204.3,43.28,7.67,6370599,Asia
1972,103.7,55.13,7.45,4484141,Africa
1972,71.1,58.05,7.42,5573312,Africa
1973,68.3,68.93,4.68,2305999,Europe
1973,137,53.91,7.55,15804428,Africa
1973,NA,43.17,7.21,6750215,Africa
1973,NA,68.3,3.12,67972,Americas
1973,56.8,67.96,3.2,25213388,Americas
1973,NA,72.19,2.94,2705584,Asia
1973,NA,70.19,2.61,60239,Americas
1973,16.2,72.11,2.49,13552190,Oceania
1973,23,71.16,1.94,7598925,Europe
1973,NA,66.04,4.22,5496061,Asia
1973,27.2,65.3,3.41,181489,Americas
1973,44.2,65.38,5.9,239860,Asia
1973,147.4,45.77,6.9,68658472,Asia
1973,35.4,67.47,2.65,242980,Americas
1973,NA,72.29,2.22,9245514,Europe
1973,17.7,71.56,1.98,9734412,Europe
1973,63.2,67.11,6.29,129294,Americas
1973,149.8,45.77,6.86,3110074,Africa
1973,166.4,45.18,6.69,324465,Asia
1973,134.7,48.89,6.42,4798510,Americas
1973,NA,71.49,2.58,3885229,Europe
1973,75.9,56.18,6.55,765177,Africa
1973,94.9,60.98,4.68,103320787,Americas
1973,NA,68.58,5.69,148067,Asia
1973,31.1,71.4,2.17,8644419,Europe
1973,144.6,41.78,6.74,5930487,Africa
1973,146.1,43.35,7.37,3582952,Africa
1973,NA,37.58,5.99,7478147,Asia
1973,116,50.85,6.32,7327874,Africa
1973,15.9,73.04,1.88,22488744,Americas
1973,89.6,56.5,6.86,273211,Africa
1973,129.9,45.91,5.95,1937383,Africa
1973,131.2,47.47,6.69,3908729,Africa
1973,63.7,63.63,3.5,10087377,Americas
1973,69.7,60.97,4.51,869474823,Asia
1973,63.5,64.08,4.96,23674505,Americas
1973,142.2,50.12,7.06,242875,Africa
1973,144.2,49.46,6.3,21690604,Africa
1973,82.5,53.69,6.31,1464052,Africa
1973,47,68.95,4.28,1995744,Americas
1973,146.1,48.02,7.94,6021405,Africa
1973,NA,69.4,1.97,4469035,Europe
1973,27.8,71.29,3.4,9176051,Americas
1973,NA,73.47,2.44,635109,Asia
1973,NA,70.33,2.21,9936604,Europe
1973,11.6,73.83,1.92,5015766,Europe
1973,NA,53.83,6.83,190536,Africa
1973,79.4,62.67,5.58,4889437,Americas
1973,88.4,60.67,5.74,6611916,Americas
1973,153.2,53.84,5.69,37046807,Africa
1973,100.8,58.22,5.91,3958616,Americas
1973,NA,42.21,5.68,262399,Africa
1973,123.9,44.35,6.62,1958444,Africa
1973,NA,70.83,2.13,1398497,Europe
1973,142.4,39.85,7.09,31028728,Africa
1973,42.4,60.6,4.18,554109,Oceania
1973,11.3,71.42,1.5,4668813,Europe
1973,13.1,72.69,2.24,52214014,Europe
1973,NA,61.15,4.79,122355,Oceania
1973,NA,47.9,5.28,624625,Africa
1973,119.1,46.47,6.23,489860,Africa
1973,NA,68.17,2.56,4832510,Asia
1973,19.7,71.41,1.7,78732884,Europe
1973,116.5,51.02,6.89,9350111,Africa
1973,30.1,72.13,2.35,8897126,Europe
1973,NA,64.66,2.69,48740,Americas
1973,NA,65.62,4.51,93629,Americas
1973,109.1,55.67,6.2,5901980,Americas
1973,189.1,38.97,6.28,4319502,Africa
1973,NA,46.12,6.98,751512,Africa
1973,54.9,61.24,4.92,720919,Americas
1973,153,48.17,5.62,4960655,Americas
1973,91.7,56.8,7.03,2928190,Americas
1973,NA,72.9,3.13,4147596,Asia
1973,38.6,69.69,2.09,10454502,Europe
1973,11.3,74.52,2.8,212731,Europe
1973,135.8,50.81,5.24,593451889,Asia
1973,103.6,54.75,5.25,124242299,Asia
1973,115.9,55.24,6.24,30903565,Asia
1973,71.9,58.31,7.15,10951169,Asia
1973,18,72.11,3.74,3076273,Europe
1973,NA,71.54,3.77,3137029,Asia
1973,24.5,72.09,2.32,54623207,Europe
1973,40.3,71.71,4.9,1960043,Americas
1973,11.3,73.45,2.09,108085729,Asia
1973,57.8,63.3,7.75,1873548,Asia
1973,65.6,64.16,3.39,13751019,Asia
1973,85.2,55.69,7.96,12529810,Africa
1973,90.8,51.02,5.1,53605,Oceania
1973,29.5,63.34,4.09,33435268,Asia
1973,45.3,70.46,6.81,926817,Asia
1973,90,61.14,4.62,3169771,Asia
1973,136.8,45.39,6.01,2916148,Asia
1973,NA,70.29,1.96,2424149,Europe
1973,46.6,66.18,4.63,2480426,Asia
1973,122,50.7,5.79,1098033,Africa
1973,181,42.16,6.82,1538882,Africa
1973,81.3,62.16,7.96,2409101,Africa
1973,18.9,71.7,2.27,3237597,Europe
1973,16.1,70.34,1.7,348173,Europe
1973,NA,70.26,1.68,252845,Asia
1973,NA,67.83,2.83,1768996,Europe
1973,96.7,49.5,7.3,7152391,Africa
1973,195.5,43,7.43,4996861,Africa
1973,38,66.34,4.47,11741849,Asia
1973,152,49.98,7.1,127717,Asia
1973,188.2,36.82,6.94,6256192,Africa
1973,21.2,72.49,2,305398,Europe
1973,106.6,51.2,6.74,1253839,Africa
1973,57.4,63.68,3.44,865173,Africa
1973,70.5,63.29,6.36,57283361,Americas
1973,NA,61.71,6.84,62289,Oceania
1973,47.3,65.58,2.52,3747925,Europe
1973,NA,57.82,7.41,1397305,Asia
1973,NA,71.41,2.59,537764,Europe
1973,114.7,55.62,6.38,17097003,Africa
1973,179.8,45.85,6.57,9901052,Africa
1973,63.1,54.44,6.61,855965,Africa
1973,167.2,45.92,5.93,12753028,Asia
1973,11.3,74.17,1.9,13369326,Europe
1973,NA,63.95,5.03,119154,Oceania
1973,15.8,71.78,2.73,2989985,Oceania
1973,107.9,61.56,6.75,2629503,Americas
1973,141.4,38.95,7.53,4887484,Africa
1973,154.1,47.77,6.63,60285453,Africa
1973,11.6,74.56,2.23,3959705,Europe
1973,128.6,56.06,7.5,806989,Asia
1973,133.4,55.64,6.61,63062204,Asia
1973,45.4,68.26,4.81,1653257,Americas
1973,91.7,48.27,6.08,2652586,Oceania
1973,56.1,70.06,5.35,2659084,Americas
1973,95.8,57.85,5.95,14447649,Americas
1973,54.5,62.95,5.93,39026082,Asia
1973,26.9,70.95,2.24,33597810,Europe
1973,43.3,68.63,2.83,8923928,Europe
1973,NA,72.26,2.96,2833147,Americas
1973,42.2,69.52,6.7,142111,Asia
1973,47.3,69.34,2.42,21233593,Europe
1973,31.8,68.89,1.96,132254362,Europe
1973,137.3,45.91,8.31,4102336,Africa
1973,43.7,64.22,5.69,107461,Americas
1973,60.5,65.64,5.42,93516,Americas
1973,NA,59.09,6.95,148889,Oceania
1973,104.1,59.26,7.31,6697486,Asia
1973,114.7,41.85,7.43,4625377,Africa
1973,NA,69.32,2.36,8337076,Europe
1973,45.8,66.06,5.28,56605,Africa
1973,182.6,46.48,6.85,2656380,Africa
1973,17.8,68.5,2.65,2191924,Asia
1973,NA,70.16,2.5,4651493,Europe
1973,NA,69.86,2.23,1709974,Europe
1973,62.6,58.13,7.22,179354,Oceania
1973,NA,53.77,5.42,24384538,Africa
1973,21.3,72.78,2.84,35104633,Europe
1973,51,65.97,3.97,13253063,Asia
1973,92.7,55.41,6.92,11283574,Africa
1973,NA,65.62,5.15,368342,Americas
1973,109.7,50.67,6.86,486656,Africa
1973,9.8,74.83,1.87,8146472,Europe
1973,12.8,74.12,1.83,6311468,Europe
1973,65,61.56,7.54,7066474,Asia
1973,112.8,62.53,6.71,3212446,Asia
1973,122.1,51.09,6.76,14984973,Africa
1973,62.9,61.29,4.95,40164969,Asia
1973,NA,44.71,5.3,652017,Asia
1973,124.4,49.63,7.22,2303345,Africa
1973,33.5,65.44,5.51,86985,Oceania
1973,41.3,66.33,3.39,982594,Americas
1973,105.4,56.57,6.05,5405354,Africa
1973,115.9,56.65,5.26,37366922,Asia
1973,NA,60.01,6.07,2385039,Asia
1973,114.7,51.33,7.1,10256342,Africa
1973,26.2,70.75,2.06,48127170,Europe
1973,54.7,63.09,6.28,382823,Asia
1973,16.6,72.18,1.98,56039166,Europe
1973,17.5,71.54,1.87,215092900,Americas
1973,48.5,69.1,2.99,2822084,Americas
1973,NA,64.4,6.24,13170848,Asia
1973,69.3,53.33,6.07,93761,Oceania
1973,44.2,67.14,4.91,12636971,Americas
1973,NA,60.26,7.7,1227160,Asia
1973,53.8,58.35,6.25,46604726,Asia
1973,196.7,44.17,7.78,6487853,Asia
1973,100.7,55.71,7.45,4644329,Africa
1973,70.7,58.47,7.42,5768382,Africa
1974,65.8,69.35,4.54,2358467,Europe
1974,133,54.52,7.49,16247113,Africa
1974,NA,43.71,7.19,6923749,Africa
1974,NA,68.64,2.91,68655,Americas
1974,55.2,68.28,3.26,25644505,Americas
1974,NA,72.28,2.85,2766495,Asia
1974,NA,70.52,2.55,60525,Americas
1974,15.3,71.86,2.32,13725400,Oceania
1974,21.6,71.15,1.91,7617432,Europe
1974,NA,66.05,4.08,5596160,Asia
1974,27.2,65.53,3.33,185097,Americas
1974,40.7,66.03,5.72,252139,Asia
1974,146.4,46.49,6.87,69837960,Asia
1974,33.6,67.83,2.51,244539,Americas
1974,NA,72.57,2.19,9306472,Europe
1974,16.7,71.91,1.91,9751592,Europe
1974,61.2,67.52,6.29,131306,Americas
1974,146.8,46.36,6.9,3184547,Africa
1974,161.6,46.2,6.69,336677,Asia
1974,131.3,49.5,6.31,4902173,Americas
1974,NA,72.12,2.49,3930283,Europe
1974,72.7,56.82,6.51,792513,Africa
1974,92.3,61.41,4.59,105846274,Americas
1974,NA,68.95,5.56,154395,Asia
1974,30.5,71.26,2.18,8688112,Europe
1974,141,42.36,6.8,6040044,Africa
1974,146,43.66,7.4,3623853,Africa
1974,NA,34.94,5.8,7561583,Asia
1974,114.7,51.49,6.36,7529704,Africa
1974,15,73.12,1.83,22823272,Americas
1974,83.4,57.41,6.82,272509,Africa
1974,127.9,46.77,5.95,1975968,Africa
1974,130.6,47.98,6.74,4000511,Africa
1974,60.4,64.31,3.33,10255074,Americas
1974,66.2,60.63,4.15,888132761,Asia
1974,61,64.53,4.78,24208022,Americas
1974,139.3,50.59,7.05,248921,Africa
1974,142.5,49.83,6.33,22282079,Africa
1974,80.9,53.94,6.32,1509880,Africa
1974,42.3,69.53,4.11,2045580,Americas
1974,140.7,48.85,7.93,6307936,Africa
1974,NA,69.63,1.98,4484521,Europe
1974,26,71.74,3.13,9315371,Americas
1974,NA,73.7,2.39,642335,Asia
1974,NA,70.42,2.26,9996356,Europe
1974,10.9,73.96,1.9,5039920,Europe
1974,NA,54.38,6.82,205157,Africa
1974,77.2,63.23,5.38,5019471,Americas
1974,85.5,61.18,5.59,6798205,Americas
1974,148.8,54.46,5.63,37815578,Africa
1974,98.4,58.33,5.82,4053958,Americas
1974,NA,42.56,5.68,249587,Africa
1974,126.3,44.75,6.62,2013382,Africa
1974,NA,70.94,2.13,1410492,Europe
1974,142.4,37.71,7.12,31855294,Africa
1974,42,60.91,4.11,565386,Oceania
1974,10.8,71.34,1.62,4691818,Europe
1974,12.7,73.04,2.14,52647616,Europe
1974,NA,61.47,4.67,126483,Oceania
1974,NA,48.68,5.34,636702,Africa
1974,116.7,47.51,6.26,505512,Africa
1974,NA,68.47,2.54,4871634,Asia
1974,18.8,71.71,1.62,78713928,Europe
1974,114.2,51.35,6.86,9604280,Africa
1974,29.4,72.39,2.35,8952862,Europe
1974,NA,64.49,2.3,49231,Americas
1974,NA,65.92,4.48,93151,Americas
1974,106,56.28,6.2,6069077,Americas
1974,186.8,39.43,6.32,4340748,Africa
1974,NA,46.33,6.99,764974,Africa
1974,54.8,61.4,4.85,730227,Americas
1974,149.5,48.53,5.62,5047948,Americas
1974,88.3,57.56,6.94,3015606,Americas
1974,NA,73.2,2.98,4243512,Asia
1974,38.1,69.41,2.11,10495442,Europe
1974,10.8,74.59,2.73,215465,Europe
1974,133.1,51.53,5.16,607446519,Asia
1974,100.6,55.41,5.15,127465232,Asia
1974,110.9,56.24,6.21,31784896,Asia
1974,68.9,58.81,7.07,11312304,Asia
1974,17.5,72.08,3.67,3128e3,Europe
1974,25,71.78,3.72,3239561,Asia
1974,22.5,72.81,2.24,54961926,Europe
1974,39,72,4.69,1989880,Americas
1974,10.6,73.88,2.05,109495053,Asia
1974,55.5,63.98,7.68,1929939,Asia
1974,64.5,64.4,3.32,13950987,Asia
1974,83,56.29,7.91,12997447,Africa
1974,89.5,51.41,4.96,54382,Oceania
1974,26,63.84,3.87,34091816,Asia
1974,42.8,70.93,6.62,988267,Asia
1974,89.3,61.38,4.49,3234611,Asia
1974,135.4,45.62,6.03,2987544,Asia
1974,NA,70.22,1.96,2441588,Europe
1974,46.1,66.37,4.53,2535503,Asia
1974,118.4,51.14,5.78,1122484,Africa
1974,177.5,42.91,6.85,1582584,Africa
1974,76.9,63.13,7.98,2514373,Africa
1974,19.8,71.63,2.24,3269546,Europe
1974,15.1,70.42,1.63,351190,Europe
1974,NA,70.61,1.57,250550,Asia
1974,NA,68.14,2.79,1784395,Europe
1974,98.2,50.06,7.27,7360271,Africa
1974,189.9,43.41,7.48,5141138,Africa
1974,36.1,66.73,4.34,12025930,Asia
1974,144.4,50.82,7.04,132122,Asia
1974,184.8,37.61,6.95,6368351,Africa
1974,20.1,72.78,2.03,306291,Europe
1974,106.1,51.69,6.71,1290755,Africa
1974,54.5,63.99,3.34,878355,Africa
1974,68.5,63.83,6.16,59090495,Americas
1974,NA,62.12,6.77,62477,Oceania
1974,46.1,65.6,2.5,3795653,Europe
1974,NA,58.06,7.29,1438423,Asia
1974,NA,71.78,2.55,546569,Europe
1974,112.4,56.08,6.27,17466606,Africa
