Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
ENSMUSG00000033737,Fndc3c1,0,0,0,0,0,0,0,0
ENSMUSG00000033739,Fkbpl,0,1,0,0,0,1,5,11
ENSMUSG00000033740,St18,1,0,4,2,0,1,6,5
ENSMUSG00000033751,Gadd45gip1,177,146,143,154,128,136,181,189
ENSMUSG00000033752,Mnd1,24,20,14,20,19,19,31,25
ENSMUSG00000033760,Rbm4b,29,22,17,25,26,34,8,13
ENSMUSG00000033762,Recql4,9,9,7,8,6,20,0,0
ENSMUSG00000033763,Mtss1l,0,0,0,0,0,0,0,0
ENSMUSG00000033765,Calm4,0,0,0,0,0,0,0,0
ENSMUSG00000033767,D930015E06Rik,52,54,62,41,60,39,21,11
ENSMUSG00000033768,Nrxn2,0,0,0,0,0,0,0,0
ENSMUSG00000033769,Exoc6b,20,20,43,28,11,18,0,0
ENSMUSG00000033770,Clcnka,0,0,0,0,0,0,0,0
ENSMUSG00000033773,Rpap2,25,33,29,20,37,49,11,8
ENSMUSG00000033774,Npbwr1,0,0,0,0,0,0,0,0
ENSMUSG00000033777,Tlr13,0,0,0,0,0,0,0,0
ENSMUSG00000033781,Asb13,16,18,11,7,19,23,7,3
ENSMUSG00000033788,Dysf,0,0,0,0,0,0,0,0
ENSMUSG00000033790,Tubgcp5,70,71,73,74,61,55,9,12
ENSMUSG00000033792,Atp7a,2,0,4,1,15,11,1,2
ENSMUSG00000033793,Atp6v1h,144,145,131,150,175,171,91,96
ENSMUSG00000033794,Lpcat2b,0,0,0,0,0,0,0,0
ENSMUSG00000033799,Fam208b,36,41,16,12,48,30,24,26
ENSMUSG00000033805,Ephx4,0,0,0,0,0,0,0,0
ENSMUSG00000033808,Tmem87a,2,2,7,2,9,10,1,2
ENSMUSG00000033809,Alg3,86,84,68,66,74,71,109,95
ENSMUSG00000033813,Tcea1,51,55,57,44,55,54,25,23
ENSMUSG00000033819,Ppp1r16a,10,10,22,17,5,6,13,10
ENSMUSG00000033825,Tpsb2,0,0,0,0,0,0,0,0
ENSMUSG00000033826,Dnah8,6,7,0,0,14,17,3,1
ENSMUSG00000033831,Fgb,0,0,0,0,0,0,0,0
ENSMUSG00000033834,Tpbpa,0,0,0,0,0,0,0,0
ENSMUSG00000033837,Foxh1,0,0,0,0,0,0,0,0
ENSMUSG00000033845,Mrpl15,133,139,85,89,131,123,218,230
ENSMUSG00000033847,Pla2g4c,0,0,1,0,0,0,0,0
ENSMUSG00000033849,B3galt2,0,0,0,0,0,0,0,0
ENSMUSG00000033850,Olfr1015,0,0,0,0,0,0,0,0
ENSMUSG00000033852,Gm28042,0,0,0,0,0,0,0,0
ENSMUSG00000033854,Kcnk10,0,0,0,0,0,0,0,0
ENSMUSG00000033855,Ston1,1,0,0,0,0,0,0,1
ENSMUSG00000033857,Engase,2,0,7,8,14,8,11,14
ENSMUSG00000033860,Fgg,0,0,0,0,0,0,0,0
ENSMUSG00000033862,Cdk10,15,16,24,11,19,11,49,37
ENSMUSG00000033863,Klf9,0,0,0,0,0,0,0,0
ENSMUSG00000033871,Ppargc1b,0,1,7,8,15,9,2,4
ENSMUSG00000033872,Best4-ps,0,0,0,0,0,0,0,0
ENSMUSG00000033880,Lgals3bp,105,99,88,91,208,225,270,293
ENSMUSG00000033882,Rbm46,0,0,0,0,0,0,0,0
ENSMUSG00000033883,D3Ertd254e,12,4,3,1,5,0,0,0
ENSMUSG00000033885,Pxk,9,13,27,26,34,34,5,2
ENSMUSG00000033898,Cfhr2,0,0,0,0,0,0,0,0
ENSMUSG00000033900,Map9,0,0,0,0,0,0,0,0
ENSMUSG00000033902,Mapkbp1,3,5,0,0,3,2,9,5
ENSMUSG00000033904,Ccp110,0,0,6,5,5,6,1,0
ENSMUSG00000033906,Zdhhc15,0,0,0,0,0,0,0,0
ENSMUSG00000033909,Usp36,17,23,12,11,23,21,20,12
ENSMUSG00000033910,Gucy1a3,0,0,0,0,0,0,0,0
ENSMUSG00000033916,Chmp2a,107,109,75,60,84,97,150,177
ENSMUSG00000033917,Gde1,110,88,94,94,108,108,170,133
ENSMUSG00000033918,Parl,201,160,162,155,122,132,216,173
ENSMUSG00000033931,Rbm34,54,65,36,34,48,63,100,99
ENSMUSG00000033933,Vhl,44,52,57,44,56,61,8,11
ENSMUSG00000033938,Ndufb7,218,202,166,191,163,150,270,245
ENSMUSG00000033940,Brk1,44,52,55,35,49,36,79,77
ENSMUSG00000033943,Mga,38,34,22,16,26,31,7,8
ENSMUSG00000033948,Zswim5,0,0,0,0,0,0,0,0
ENSMUSG00000033949,Trim36,0,0,0,0,0,0,0,0
ENSMUSG00000033952,Aspm,38,50,38,39,36,31,1,0
ENSMUSG00000033953,Ppp3r1,238,226,198,175,125,118,16,16
ENSMUSG00000033955,Tnks1bp1,1,3,0,0,1,0,0,0
ENSMUSG00000033960,9430020K01Rik,0,0,0,0,0,0,0,0
ENSMUSG00000033961,Zfp446,0,0,5,5,7,6,10,16
ENSMUSG00000033963,Fancd2os,0,0,0,0,0,0,0,0
ENSMUSG00000033964,Zbtb41,10,15,10,16,14,16,0,0
ENSMUSG00000033965,Slc16a2,0,0,0,0,0,0,0,0
ENSMUSG00000033966,Cdkl4,0,0,0,0,0,0,0,0
ENSMUSG00000033967,Rnf225,0,0,0,0,0,0,0,0
ENSMUSG00000033970,Rfc3,138,150,146,136,127,134,173,168
ENSMUSG00000033972,Zfp944,20,33,51,51,24,20,11,8
ENSMUSG00000033981,Gria2,0,0,0,0,0,0,0,0
ENSMUSG00000033983,Coil,23,30,28,27,29,25,6,6
ENSMUSG00000033985,Tesk2,27,32,27,25,39,21,27,30
ENSMUSG00000033987,Dnah17,11,7,5,5,16,14,12,8
ENSMUSG00000033991,Ttc37,17,26,6,14,17,20,6,0
ENSMUSG00000033998,Kcnk1,0,0,0,0,0,0,0,0
ENSMUSG00000034000,Neu4,0,0,0,0,0,0,0,0
ENSMUSG00000034006,Pqlc1,3,16,12,14,4,4,12,15
ENSMUSG00000034007,Scaper,12,13,12,5,12,9,9,16
ENSMUSG00000034009,Rxfp1,0,0,0,0,0,0,0,0
ENSMUSG00000034021,Pds5b,72,48,80,69,44,45,28,18
ENSMUSG00000034022,Cpsf1,84,89,82,66,63,71,42,29
ENSMUSG00000034023,Fancd2,24,32,7,6,32,21,2,4
ENSMUSG00000034024,Cct2,198,188,187,201,189,201,190,178
ENSMUSG00000034028,Cd226,7,3,0,0,2,0,4,2
ENSMUSG00000034031,Ccdc182,0,0,0,0,0,0,0,0
ENSMUSG00000034032,Rpap1,22,13,16,11,29,28,8,6
ENSMUSG00000034035,Ccdc17,0,0,0,0,0,0,0,0
ENSMUSG00000034037,Fgd5,0,0,0,0,0,0,0,0
ENSMUSG00000034039,Prss29,0,0,0,0,0,0,0,0
ENSMUSG00000034040,Wbscr17,0,0,0,0,0,0,0,0
ENSMUSG00000034041,Lyl1,3,2,11,16,8,3,5,4
ENSMUSG00000034042,Gpbp1l1,8,6,5,7,3,4,10,8
ENSMUSG00000034055,Phka1,0,0,0,0,0,0,0,0
ENSMUSG00000034057,Myrfl,0,0,0,0,0,0,0,0
ENSMUSG00000034059,Ypel4,0,0,0,0,0,0,0,0
ENSMUSG00000034063,4930590J08Rik,0,0,0,0,0,0,0,0
ENSMUSG00000034064,Poglut1,51,41,44,32,60,53,4,5
ENSMUSG00000034066,Farp2,9,12,19,20,3,6,0,1
ENSMUSG00000034071,Zfp551,0,0,3,2,0,0,0,0
ENSMUSG00000034075,Zdhhc5,6,3,1,0,4,6,1,1
ENSMUSG00000034083,Ccdc174,27,32,25,30,9,16,46,46
ENSMUSG00000034087,Nlrp4b,0,0,0,0,0,0,0,0
ENSMUSG00000034088,Hdlbp,107,103,191,187,220,205,63,65
ENSMUSG00000034098,Fstl5,0,0,0,0,0,0,0,0
ENSMUSG00000034101,Ctnnd1,0,2,0,0,0,0,0,0
ENSMUSG00000034105,Tldc1,14,11,0,0,13,8,13,12
ENSMUSG00000034107,Ano7,0,0,0,0,0,0,0,0
ENSMUSG00000034108,Ccs,41,34,23,17,37,38,111,99
ENSMUSG00000034109,Golim4,20,14,10,18,5,11,1,5
ENSMUSG00000034110,Kctd7,3,6,0,0,16,7,0,0
ENSMUSG00000034111,Tmed8,3,7,19,20,19,25,3,7
ENSMUSG00000034112,Atp2c2,0,0,0,0,0,0,0,0
ENSMUSG00000034115,Scn11a,0,0,0,0,0,0,0,0
ENSMUSG00000034116,Vav1,123,93,119,135,161,160,30,23
ENSMUSG00000034117,Ptgdr2,0,0,0,0,0,1,0,2
ENSMUSG00000034118,Tpst1,15,12,38,29,17,18,50,48
ENSMUSG00000034120,Srsf2,310,275,238,206,297,295,512,473
ENSMUSG00000034121,Mks1,18,28,16,20,31,39,7,7
ENSMUSG00000034122,Nlrp4d,0,0,0,0,0,0,0,0
ENSMUSG00000034126,Pomt2,10,10,15,9,1,1,3,2
ENSMUSG00000034127,Tspan8,0,0,0,0,0,0,0,0
ENSMUSG00000034135,Sik3,3,4,6,4,17,9,6,5
ENSMUSG00000034139,Serpini2,0,0,0,0,0,0,0,0
ENSMUSG00000034145,Tmem63c,0,0,0,0,0,0,0,0
ENSMUSG00000034151,Zbbx,0,0,0,0,0,0,0,0
ENSMUSG00000034152,Exoc3,63,66,69,78,77,80,70,53
ENSMUSG00000034154,Ino80,3,1,6,7,16,14,3,3
ENSMUSG00000034156,Bzrap1,4,3,6,6,12,17,3,6
ENSMUSG00000034157,Cipc,19,17,40,29,25,23,12,13
ENSMUSG00000034158,Lrrc58,46,58,47,51,40,40,5,15
ENSMUSG00000034159,2310007B03Rik,0,0,0,0,0,0,0,0
ENSMUSG00000034160,Ogt,66,79,98,110,84,85,64,68
ENSMUSG00000034161,Scx,0,0,0,0,0,0,0,0
ENSMUSG00000034163,Zfc3h1,4,4,11,6,17,16,11,3
ENSMUSG00000034164,Emid1,4,1,0,0,0,0,3,0
ENSMUSG00000034165,Ccnd3,316,333,260,219,330,333,172,162
ENSMUSG00000034168,Irf2bpl,9,11,9,9,3,8,11,10
ENSMUSG00000034171,Faah,118,116,115,127,78,85,29,25
ENSMUSG00000034173,Zbed5,0,0,0,1,0,0,0,0
ENSMUSG00000034175,Rhbdd3,46,44,67,51,44,63,66,51
ENSMUSG00000034177,Rnf43,15,11,8,10,22,26,5,5
ENSMUSG00000034185,6430628N08Rik,0,0,0,0,0,0,0,0
ENSMUSG00000034187,Nsf,201,162,188,174,281,261,61,74
ENSMUSG00000034189,Hsdl1,82,93,124,114,44,51,11,12
ENSMUSG00000034190,Chmp7,89,78,93,103,124,119,21,28
ENSMUSG00000034192,Lsm3,77,90,73,68,49,55,81,91
ENSMUSG00000034194,R3hcc1,18,19,18,20,19,22,35,63
ENSMUSG00000034201,Gas2l1,0,0,0,0,0,0,0,0
ENSMUSG00000034203,Chchd4,201,180,190,186,160,115,340,315
ENSMUSG00000034205,Loxl2,0,0,0,0,0,0,0,0
ENSMUSG00000034206,Polq,2,1,5,2,12,4,8,1
ENSMUSG00000034209,Rasl10a,0,0,0,0,0,0,0,0
ENSMUSG00000034210,Efcab14,30,23,58,46,46,51,38,39
ENSMUSG00000034211,Mrps17,40,49,38,40,55,61,48,52
ENSMUSG00000034212,Ankmy1,0,0,0,0,0,0,0,0
ENSMUSG00000034216,Vps18,9,18,18,18,8,13,1,2
ENSMUSG00000034218,Atm,43,32,43,35,46,39,28,31
ENSMUSG00000034219,41883,1,0,2,1,9,6,0,0
ENSMUSG00000034220,Gpc1,0,0,0,0,0,0,0,0
ENSMUSG00000034224,Slc38a8,0,0,0,0,0,0,0,0
ENSMUSG00000034226,Rhov,0,0,0,0,0,0,0,0
ENSMUSG00000034227,Foxj1,0,0,0,0,0,0,0,0
ENSMUSG00000034235,Usp54,5,7,7,1,6,2,0,0
ENSMUSG00000034239,Gm884,0,0,0,0,0,0,0,0
ENSMUSG00000034243,Golgb1,4,8,12,19,11,9,18,15
ENSMUSG00000034245,Hdac11,0,0,0,0,0,0,0,0
ENSMUSG00000034247,Plekhm1,10,7,10,14,2,2,0,0
ENSMUSG00000034248,Slc25a37,20,22,9,9,12,15,17,16
ENSMUSG00000034252,Senp6,19,17,3,4,29,33,18,14
ENSMUSG00000034254,Agpat1,8,14,7,10,10,13,13,9
ENSMUSG00000034255,Arhgap27,0,0,1,4,1,2,0,0
ENSMUSG00000034258,Mfsd7c,0,0,0,0,0,0,0,0
ENSMUSG00000034259,Exosc4,81,55,62,55,55,71,106,98
ENSMUSG00000034263,Vwa9,95,80,94,87,57,49,19,30
ENSMUSG00000034265,Zdhhc14,0,0,0,0,0,0,0,0
ENSMUSG00000034266,Batf,19,22,21,26,23,30,66,73
ENSMUSG00000034269,Setd5,54,63,27,50,78,93,56,48
ENSMUSG00000034271,Jdp2,0,0,0,0,0,0,0,0
ENSMUSG00000034274,Thoc5,60,35,81,77,47,42,49,35
ENSMUSG00000034275,Igsf9b,0,0,0,0,0,0,0,0
ENSMUSG00000034278,Dnajc17,11,10,17,17,14,6,22,17
ENSMUSG00000034282,Evpl,0,0,0,0,0,0,0,0
ENSMUSG00000034285,Nipsnap1,95,80,106,108,56,46,92,94
ENSMUSG00000034290,Nek9,35,36,41,44,42,37,15,24
ENSMUSG00000034292,Traf3ip1,2,3,0,0,7,4,2,0
ENSMUSG00000034295,Fhod3,0,0,0,0,0,0,0,0
ENSMUSG00000034297,Med13,16,27,24,29,28,22,16,23
ENSMUSG00000034300,Fam53c,1,1,12,7,21,15,1,4
ENSMUSG00000034303,Ccdc15,9,8,11,20,19,14,7,7
ENSMUSG00000034308,Sdr42e1,0,0,0,0,0,0,0,0
ENSMUSG00000034310,Tmem132d,0,0,0,0,0,0,0,0
ENSMUSG00000034311,Kif4,74,67,76,75,56,54,36,27
ENSMUSG00000034312,Iqsec1,0,0,0,0,1,1,0,0
ENSMUSG00000034317,Trim59,54,85,44,68,38,48,16,21
ENSMUSG00000034320,Slc26a2,12,10,11,10,16,14,6,4
ENSMUSG00000034321,Exosc1,143,141,118,118,102,99,192,204
ENSMUSG00000034324,Tmem132c,0,0,0,0,0,0,0,0
ENSMUSG00000034327,Kctd9,11,12,28,29,39,41,7,5
ENSMUSG00000034329,Brip1,44,39,54,47,47,56,5,9
ENSMUSG00000034330,Plcg2,128,126,98,107,104,117,11,17
ENSMUSG00000034333,Zbed4,3,4,4,3,1,3,3,3
ENSMUSG00000034334,Fam151b,0,0,0,0,0,0,0,0
ENSMUSG00000034336,Ina,0,0,0,0,0,0,0,0
ENSMUSG00000034339,Gm5689,0,0,0,0,0,0,0,0
ENSMUSG00000034341,Wbp2,67,61,83,89,106,121,130,147
ENSMUSG00000034342,Cbl,23,28,44,36,28,23,9,8
ENSMUSG00000034343,Ube2f,27,43,50,37,30,36,79,56
ENSMUSG00000034345,Gtf2h5,53,47,74,47,50,37,107,76
ENSMUSG00000034349,Smc4,188,190,181,186,158,145,273,242
ENSMUSG00000034353,Ramp1,0,0,0,0,1,2,1,3
ENSMUSG00000034354,Mtmr3,32,25,21,33,28,35,28,21
ENSMUSG00000034359,Skint2,0,0,0,0,0,0,0,0
ENSMUSG00000034361,Cpne2,0,0,1,0,0,0,0,0
ENSMUSG00000034362,Csta1,0,0,0,0,0,0,0,0
ENSMUSG00000034371,Tkfc,7,4,11,2,16,7,0,0
ENSMUSG00000034377,Tulp4,6,8,6,4,11,11,3,3
ENSMUSG00000034379,Wdr5b,0,0,0,0,0,0,1,1
ENSMUSG00000034382,AI661453,0,0,0,0,0,0,0,0
ENSMUSG00000034384,Barhl2,0,0,0,0,0,0,0,0
ENSMUSG00000034387,Ssu2,0,0,0,0,0,0,0,0
ENSMUSG00000034390,Cmip,15,14,3,4,8,15,7,3
ENSMUSG00000034391,Fbxo15,0,0,0,0,0,0,2,8
ENSMUSG00000034394,Lif,0,0,0,0,0,0,0,0
ENSMUSG00000034401,Spata6,141,166,128,136,61,70,51,51
ENSMUSG00000034402,Kcnh5,0,0,0,0,0,0,0,0
ENSMUSG00000034403,Pja1,64,76,104,108,73,80,59,60
ENSMUSG00000034412,Tbc1d10a,40,38,20,21,40,26,39,31
ENSMUSG00000034413,Neurl1b,2,5,0,0,12,12,5,5
ENSMUSG00000034416,Pkd1l2,19,17,1,2,7,14,18,10
ENSMUSG00000034422,Parp14,2,1,0,2,18,18,5,5
ENSMUSG00000034424,Gcsh,76,94,87,80,62,79,121,107
ENSMUSG00000034427,Myo15b,0,0,0,0,0,0,0,0
ENSMUSG00000034429,Zfp707,5,7,4,4,7,9,6,10
ENSMUSG00000034430,Zxdc,14,9,10,13,11,20,12,11
ENSMUSG00000034432,Cops8,89,67,73,54,105,113,125,109
ENSMUSG00000034435,Tmem30b,0,0,0,0,0,0,0,0
ENSMUSG00000034437,Gm9761,0,0,0,0,0,0,1,1
ENSMUSG00000034438,Gbp8,1,0,0,0,25,17,8,7
ENSMUSG00000034442,Trmt5,25,30,35,30,28,19,32,33
ENSMUSG00000034445,Cyb561a3,4,4,5,9,14,8,6,3
ENSMUSG00000034449,Dhrs11,12,18,4,5,9,5,16,20
ENSMUSG00000034450,Gulo,0,0,0,0,0,0,0,0
ENSMUSG00000034452,Slc24a1,0,0,0,0,0,0,0,0
ENSMUSG00000034453,Polr3b,18,11,15,20,36,38,7,8
ENSMUSG00000034456,Uroc1,0,0,0,0,0,0,0,0
ENSMUSG00000034457,Eda2r,0,0,0,0,0,0,0,0
ENSMUSG00000034459,Ifit1,0,0,0,0,5,7,1,2
ENSMUSG00000034460,Six4,0,0,0,0,0,0,0,0
ENSMUSG00000034462,Pkd2,0,0,0,0,0,0,0,0
ENSMUSG00000034463,Scara3,0,0,0,0,0,0,0,0
ENSMUSG00000034467,Dynlrb2,0,0,0,0,0,0,0,0
ENSMUSG00000034471,Caskin2,0,1,11,6,2,1,0,0
ENSMUSG00000034472,Rasd2,0,0,0,0,0,0,0,0
ENSMUSG00000034473,Sec22a,34,33,34,32,35,36,14,17
ENSMUSG00000034480,Diap2,25,25,24,36,34,27,36,25
ENSMUSG00000034482,Ly6g5c,0,0,0,0,0,0,0,0
ENSMUSG00000034484,Snx2,135,137,148,140,144,132,152,125
ENSMUSG00000034485,Uaca,2,5,0,0,0,0,0,0
ENSMUSG00000034486,Gbx2,0,0,0,0,0,0,0,0
ENSMUSG00000034487,Kdelc2,26,16,3,5,6,5,9,5
ENSMUSG00000034488,Edil3,32,40,42,41,39,41,15,15
ENSMUSG00000034493,4930556J24Rik,37,35,38,35,24,35,24,22
ENSMUSG00000034501,Pcnxl4,8,9,17,31,7,9,34,23
ENSMUSG00000034509,Mad2l1bp,20,23,34,24,24,19,21,29
ENSMUSG00000034518,Hmgxb4,12,10,11,22,17,20,13,11
ENSMUSG00000034520,Gjc1,0,0,0,0,0,0,0,0
ENSMUSG00000034522,Zfp395,7,7,4,4,4,5,0,1
ENSMUSG00000034525,Ice1,8,4,12,12,13,23,16,20
ENSMUSG00000034528,Hsd17b13,0,0,0,0,0,0,0,0
ENSMUSG00000034532,Fbxo16,0,0,0,0,0,0,0,0
ENSMUSG00000034533,Scn10a,0,0,0,0,0,0,0,0
ENSMUSG00000034538,Zfp418,0,0,0,0,0,0,0,0
ENSMUSG00000034543,Morc2a,2,3,37,33,14,18,9,6
ENSMUSG00000034544,Rsrc1,28,47,55,41,50,33,38,51
ENSMUSG00000034551,Hdx,0,0,0,0,0,0,0,0
ENSMUSG00000034552,Zswim2,0,0,0,0,0,0,0,0
ENSMUSG00000034555,Tex16,0,0,0,0,0,0,0,0
ENSMUSG00000034557,Zfyve9,0,0,0,0,1,0,0,0
ENSMUSG00000034560,A230046K03Rik,108,95,122,135,120,146,10,15
ENSMUSG00000034563,Ccpg1,2,2,2,5,11,5,4,0
ENSMUSG00000034566,Atp5h,216,213,184,204,140,123,265,245
ENSMUSG00000034570,Inpp5j,0,0,0,0,0,0,0,0
ENSMUSG00000034573,Ptpn13,0,0,0,0,0,0,0,0
ENSMUSG00000034574,Daam1,3,4,0,1,6,11,5,2
ENSMUSG00000034575,Papd7,6,2,4,8,4,12,4,3
ENSMUSG00000034579,Pla2g3,0,0,0,0,0,0,0,0
ENSMUSG00000034583,Olfr1347,0,0,0,0,0,0,0,0
ENSMUSG00000034584,Exph5,6,3,3,2,0,0,0,0
ENSMUSG00000034586,Hid1,0,0,0,0,0,0,0,0
ENSMUSG00000034587,8430429K09Rik,5,4,4,7,10,11,1,1
ENSMUSG00000034591,Slc41a2,0,0,0,0,0,0,0,0
ENSMUSG00000034593,Myo5a,21,19,20,25,24,22,8,12
ENSMUSG00000034595,Ppp1r18,5,0,9,3,7,5,1,0
ENSMUSG00000034601,2700049A03Rik,15,19,26,23,21,33,13,9
ENSMUSG00000034602,Mon2,23,10,20,14,16,11,21,11
ENSMUSG00000034607,Pof1b,0,0,0,0,0,0,0,0
ENSMUSG00000034610,Zcchc11,31,17,6,5,12,14,10,15
ENSMUSG00000034612,Chst11,0,0,0,0,0,0,0,0
ENSMUSG00000034613,Ppm1h,101,104,112,125,120,102,143,102
ENSMUSG00000034614,Pik3ip1,26,26,18,8,22,27,37,36
ENSMUSG00000034616,Ssh3,0,0,0,0,0,0,0,0
ENSMUSG00000034617,Mtrr,23,24,20,12,13,9,13,5
ENSMUSG00000034620,Tmem5,23,25,32,32,38,38,77,95
ENSMUSG00000034621,Gpatch8,50,36,65,72,75,61,41,45
ENSMUSG00000034623,Prss55,0,0,0,0,0,0,0,0
ENSMUSG00000034634,Ly6d,0,0,0,0,0,0,0,0
ENSMUSG00000034636,Zyg11b,21,18,9,11,24,29,7,5
ENSMUSG00000034639,Setmar,0,0,3,1,0,0,6,4
ENSMUSG00000034640,Tiparp,197,174,159,183,178,136,99,121
ENSMUSG00000034641,Cd300ld,3,0,0,0,0,0,0,0
ENSMUSG00000034645,Zyg11a,0,0,0,0,0,0,0,0
ENSMUSG00000034647,Ankrd12,12,15,13,18,20,17,22,23
ENSMUSG00000034648,Lrrn1,0,0,0,0,0,0,0,0
ENSMUSG00000034652,Cd300a,0,0,0,0,0,0,0,0
ENSMUSG00000034653,Ythdc2,9,12,3,4,6,5,9,6
ENSMUSG00000034656,Cacna1a,1,0,0,0,0,0,0,0
ENSMUSG00000034659,Tmem109,68,82,93,100,80,72,90,92
ENSMUSG00000034660,Galp,0,0,0,0,0,0,0,0
ENSMUSG00000034663,Bmp2k,10,20,9,6,24,30,11,12
ENSMUSG00000034664,Itga2b,0,0,0,0,0,0,0,0
ENSMUSG00000034667,Xpot,123,139,110,124,108,119,20,19
ENSMUSG00000034673,Pbx2,1,2,0,0,0,0,0,0
ENSMUSG00000034674,Tdg,44,44,37,44,39,41,9,6
ENSMUSG00000034675,Dbn1,0,0,0,0,0,0,0,0
ENSMUSG00000034677,Gpr142,0,0,0,0,0,0,0,0
ENSMUSG00000034681,Rnps1,70,66,64,87,54,84,84,87
ENSMUSG00000034683,Ppp1r1c,0,0,0,0,0,0,0,0
ENSMUSG00000034684,Sema3f,0,0,0,0,0,0,0,0
ENSMUSG00000034685,Fam171a2,0,0,0,0,0,0,0,0
ENSMUSG00000034686,Prr7,0,0,0,0,0,0,0,1
ENSMUSG00000034687,Fras1,0,0,0,0,0,0,0,0
ENSMUSG00000034689,4921530L21Rik,0,0,0,0,0,0,0,0
ENSMUSG00000034690,Nlrp4c,0,0,0,0,0,0,0,0
ENSMUSG00000034701,Neurod1,0,0,0,0,0,0,0,0
ENSMUSG00000034706,Dnaic2,0,0,0,0,0,0,0,0
ENSMUSG00000034707,Gns,6,12,6,2,3,4,1,2
ENSMUSG00000034708,Grn,130,114,137,118,159,153,134,144
ENSMUSG00000034709,Ppp1r21,9,6,14,5,7,4,8,5
ENSMUSG00000034714,Ttyh2,0,0,0,1,0,0,0,0
ENSMUSG00000034723,Tmx4,25,20,13,5,12,16,0,2
ENSMUSG00000034724,Cnot6l,49,62,28,28,38,44,14,14
ENSMUSG00000034729,Mrps10,121,111,153,161,138,137,264,242
ENSMUSG00000034730,Adgrb1,0,0,0,0,0,0,0,0
ENSMUSG00000034731,Dgkh,0,0,0,0,0,0,0,0
ENSMUSG00000034732,Pabpc5,0,0,0,0,0,0,0,0
ENSMUSG00000034738,Nostrin,0,0,0,0,0,0,0,0
ENSMUSG00000034739,Mfrp,0,0,0,0,0,0,0,0
ENSMUSG00000034744,Nagk,13,9,5,10,16,19,43,29
ENSMUSG00000034748,Sirt6,14,18,18,21,14,11,29,28
ENSMUSG00000034751,Mast4,1,0,0,0,0,0,0,0
ENSMUSG00000034755,Pcdh11x,0,0,0,0,0,0,0,0
ENSMUSG00000034757,Tmub2,10,11,27,20,31,29,29,30
ENSMUSG00000034758,Tle6,21,17,8,12,1,3,7,9
ENSMUSG00000034761,Map4k5,6,15,17,14,5,5,5,3
ENSMUSG00000034762,Glis1,0,0,1,0,2,0,0,0
ENSMUSG00000034764,1700006J14Rik,2,4,1,2,1,2,0,0
ENSMUSG00000034765,Dusp5,0,0,0,0,0,0,0,0
ENSMUSG00000034768,Asb16,0,0,0,0,0,0,0,0
ENSMUSG00000034771,Tle2,0,0,0,0,0,0,0,0
ENSMUSG00000034773,BC030867,29,26,8,10,26,23,3,9
ENSMUSG00000034774,Dsg1c,5,5,0,0,0,0,0,0
ENSMUSG00000034777,Vax2,0,0,0,0,0,0,0,0
ENSMUSG00000034780,B3galt1,0,0,0,0,0,0,0,0
ENSMUSG00000034781,Gna11,56,54,19,26,40,34,27,17
ENSMUSG00000034783,Cd207,0,0,0,0,0,0,0,0
ENSMUSG00000034785,Dio1,8,11,0,0,0,0,3,4
ENSMUSG00000034786,Gpsm3,2,3,0,2,2,3,6,2
ENSMUSG00000034789,Rab24,33,36,21,13,41,44,92,110
ENSMUSG00000034792,Gna15,2,5,0,0,1,5,2,2
ENSMUSG00000034793,G6pc3,74,68,52,44,66,62,82,73
ENSMUSG00000034795,Ccdc122,0,0,0,0,0,0,0,0
ENSMUSG00000034796,Cpne7,0,0,0,0,0,0,0,0
ENSMUSG00000034799,Unc13a,8,10,3,2,17,12,12,13
ENSMUSG00000034800,Zfp661,0,0,8,6,7,8,0,0
ENSMUSG00000034801,Sos2,13,23,6,6,22,25,6,7
ENSMUSG00000034807,Colgalt1,136,103,153,114,153,142,43,44
ENSMUSG00000034810,Scn7a,0,0,0,0,0,0,0,0
ENSMUSG00000034813,Grip1,0,0,0,0,0,0,0,0
ENSMUSG00000034818,Celf5,0,0,0,0,0,0,0,0
ENSMUSG00000034820,Cpsf7,15,19,19,16,22,19,7,5
ENSMUSG00000034825,Nrip3,0,0,0,0,0,0,0,0
ENSMUSG00000034826,Nup54,48,48,52,41,44,47,7,10
ENSMUSG00000034829,Nxnl1,0,0,0,0,1,0,0,0
ENSMUSG00000034832,Tet3,23,46,11,12,21,14,14,14
ENSMUSG00000034833,Tespa1,61,71,43,30,85,93,119,103
ENSMUSG00000034837,Gnat1,0,0,0,0,0,0,0,0
ENSMUSG00000034839,Larp6,0,0,0,0,0,0,0,0
ENSMUSG00000034842,Art3,0,0,0,0,0,0,0,0
ENSMUSG00000034845,Plvap,0,0,0,0,0,0,0,0
ENSMUSG00000034848,Ttc21b,16,18,9,11,19,25,11,17
ENSMUSG00000034850,Tmem127,17,21,22,27,42,26,41,47
ENSMUSG00000034853,Acot11,17,14,9,5,22,19,7,9
ENSMUSG00000034854,Mfsd12,4,4,4,4,5,5,10,12
ENSMUSG00000034855,Cxcl10,0,0,0,0,2,0,0,1
ENSMUSG00000034858,Fam214a,0,0,0,0,5,7,0,0
ENSMUSG00000034863,Ano8,0,1,0,0,1,0,0,2
ENSMUSG00000034867,Ankrd27,144,118,163,147,139,99,7,9
ENSMUSG00000034868,Myl12b,302,298,208,263,286,277,417,477
